 7.403954, 7.141298, 5.413258,11.676813, 9.079673, 8.080742,11.515617,10.045571,11.207911,11.498149
 9.800791, 7.631087,16.765442,12.605372,11.326960, 7.718891,11.357338,10.185911, 9.905322, 6.799655
 3.746501, 8.113570, 5.078431,18.228122,13.909895,14.307381, 8.538390, 8.968489, 8.560012, 7.145221
10.971754,10.026180,13.505312, 9.196149, 8.735490,15.467366, 7.367321,12.776377, 9.109407, 6.361254
 8.107034,17.716459,12.064814, 8.321603,10.790977,13.158662, 8.975856,10.776224,18.833770, 9.768283
11.149307,11.703546, 8.719285,10.976342, 7.808213,11.051486, 7.124827, 9.197282, 7.387505, 9.858772
 8.875152,10.074189, 9.027230,11.633705,14.954288,10.314581,13.760193, 7.079144,18.885022, 8.850951
 9.856075, 5.753827,13.276598,14.436929, 9.143922, 6.604465,12.634361,13.930857,13.615168, 9.654817
15.725632, 6.791811,14.061445,11.423212,10.162785, 7.651681, 5.419529,14.282156, 9.845555, 8.401893
13.022298,13.271331, 8.960646, 7.036208,14.228778, 8.301575, 6.527089, 9.553796, 5.037965,12.000102
11.174947,10.873524, 9.498515, 8.107511, 7.770708, 7.298693,12.311569, 5.025397, 9.715835, 9.363220
 8.361576, 7.330307,13.557484,11.785604, 4.714241,10.100639, 3.700067,10.670447, 9.310746, 7.068544
 7.057489,12.439352, 8.579834, 8.571141,11.671705, 8.383444,12.473234,11.673514, 6.727460, 8.458246
10.740352, 5.498890,10.066462, 9.202095,10.273665, 3.812390,12.141495, 4.649166,14.023401,10.737489
10.147039,14.264545, 9.477199,10.507918,11.028021,11.402901, 8.807808,19.167111, 7.741663, 8.404220
12.558865,11.067774, 6.760610,12.787983,12.066494,12.039405, 8.642037,13.816902, 8.889229, 9.413199
 9.212515, 7.622067, 7.701372, 9.172811, 6.605285, 9.482282, 6.567667,10.498177, 7.355326, 8.195717
 7.975000, 6.419157,11.659200, 4.934094,12.250644, 9.349049,11.481050, 7.062017,13.711871,13.904784
 8.660633,11.782103,14.829259,15.367806, 8.962706,11.847385,14.529173, 9.690717, 5.605024,10.119615
11.677439, 6.810111, 8.443140, 7.345154,13.424152, 7.689796,16.105814, 8.670307,11.887136, 8.456212
10.423790, 6.953400,10.282864,15.130527,15.026013,13.341917, 6.347832, 6.931672, 7.185864,15.628129
14.274061, 9.291321,11.195134, 7.118278, 9.407283, 8.959996,16.415050,11.109594,11.309776, 8.184422
 7.208804,13.765296, 9.182073,16.743366, 8.342028,19.753839, 8.628663,15.016205,18.610746,12.546412
11.428215,10.172726,10.924637,12.284163,10.383855, 8.893073,13.155847, 8.372784,13.586357, 6.102505
15.556412,11.688352,15.619725,13.689817, 9.024221, 6.838587, 8.376940,11.623305, 7.590315, 6.829303
 6.171419, 6.042277, 6.188697, 9.034149, 8.347015,16.547052,12.556950, 7.204098,10.819593, 6.840313
 6.862085,10.533275,13.014745, 5.187036,15.216888,10.470722, 5.492528, 8.614223,11.568469,11.040156
 5.937411,13.964461,10.038846, 9.650236, 4.016513, 8.571187, 9.780096, 9.743604, 4.234368, 6.724331
 5.800114, 7.646772, 6.021183, 6.223567, 8.178997,10.934321,13.492650,11.933604, 6.942335,17.598936
13.212548, 7.215775,12.758924,11.996991, 8.867768, 6.436872, 7.995491,13.850470, 5.215791,11.248162
