12.4571168, 7.9195136,12.3482555,12.4953673, 8.7902692,11.0278731, 7.3522528, 9.6066226, 3.8953583, 7.3362585
 9.5445299, 5.6358514, 9.7245661, 5.6187443, 5.8566051, 5.1895771, 5.9352156, 5.3333796,12.1340500, 9.5001348
 8.6129356, 4.5510322, 8.5396175, 8.6651703, 6.1258956, 5.4510566, 7.5218287, 6.0701349, 5.6846809,13.3691871
 4.0426880, 6.4221458, 8.7441738, 3.3416349, 5.7724339, 9.8192677, 8.5438061, 3.7060758, 9.7221229, 4.0508754
 6.1360481, 7.0205704,10.5124730,11.8819958, 6.5788437, 6.5935625,10.4035180, 3.7322517, 5.3228700, 5.4534325
 3.3013125, 7.5390137, 6.9357503, 5.5702146, 8.6781789, 9.0160370, 7.0841384,11.7634889, 8.9472370, 7.8188382
 8.3839545, 6.1161281, 5.0472952, 8.7190777,10.1037330,16.0370753, 5.0437520, 5.4435521, 4.7437857, 5.9596311
 4.4107242, 7.9814521, 9.2538383, 5.3852937, 5.6910925, 4.1327416,10.1131533, 5.4252628, 4.8714915, 3.3491028
 6.9447395, 3.3945457, 3.9684225, 3.8346416, 9.5883458, 3.8008858, 4.8972012,11.8505264, 5.5672287, 8.1525909
 9.9398745, 4.8662591, 6.8627586, 7.2425655, 3.3681115, 7.3003377,12.2870374, 3.5338997, 7.4340215, 6.6454128
 5.8553491,11.3535095, 7.0678424, 6.8828013, 7.7770042, 5.7003597, 7.1095227,12.9554583, 8.5840395, 6.3441355
 5.4343539, 7.5160023, 6.4899293, 7.2545443, 7.9453394, 7.6492205, 8.0600753, 6.1628416,11.9429286, 8.9457811
 4.5029423, 6.6378359,11.1737462, 5.6926868, 5.6346260, 7.1076933, 7.5870636, 7.2758543, 9.5545904, 8.1206430
 6.2168614, 4.0389926, 7.0825823, 8.9822244, 8.0986423, 8.6246967, 6.6333334, 8.6243731,10.5588313, 8.3305668
 6.8397519, 6.4586441, 7.8074215, 1.5942685, 5.2436485, 6.1292284, 5.8357219, 4.6917294, 5.9314744, 5.3937299
 9.0167221, 9.5125239, 3.2402096, 7.4655690, 4.3365975, 8.3836179,10.5224962, 5.9281241,12.4827982, 2.8671094
 4.7691558, 8.5817954,14.7859916, 7.2320569, 6.1665080, 7.7045257, 5.4631243, 8.7978225, 4.9031005, 6.8165415
 6.2670827, 5.8874224, 2.0089774,10.1151495, 5.7301509, 5.7339602, 5.0569523, 5.5528948, 5.9306408, 7.3402385
11.2433807, 3.4164140, 7.8122005,14.4861811, 8.9997634,12.4045366, 8.4208949, 8.5374423, 6.1962744,12.6475378
 4.4703955, 9.3728942, 9.8282108, 4.4042693, 3.2161462,14.8586472, 5.4228732, 7.7604234,11.5481518, 7.0351941
 4.7880091,12.5613443, 6.2171395, 8.4376199, 7.2930835, 8.6880796, 8.8099249, 7.2433412, 7.6456841, 7.9650682
 7.1393720, 6.8094362, 6.9690858, 7.3083378, 5.2583401,11.2485318,10.4448157, 4.3097809, 8.2618654, 8.1821400
 8.2269200, 4.3605302, 7.2869291, 7.3956305, 8.7825798, 5.3054856, 7.5592810, 3.9203777, 5.0419239, 6.4295350
 4.9366498, 6.4940513, 7.8402950, 6.5636987, 7.6191537, 8.5181003, 8.5085704, 7.1456904, 4.6549202, 9.4389130
 8.3339294, 6.7166330,11.1865659, 6.0656564, 7.6415405, 4.9806041, 4.8689214, 7.7011612, 5.4479890, 8.3688095
 8.1384697, 7.6639032, 6.7472400,11.1520069, 6.5825866, 5.4752456, 6.4638022, 2.2175612, 7.2918925,12.1769166
12.7648946, 7.0836587,11.1187942, 5.6287902,13.5390057, 2.8332464, 9.9432514, 3.8361044, 6.6425791, 7.2925524
 5.6610066, 3.9728006,10.5068933, 5.9043613, 4.3239279, 9.6275424, 8.2649162,11.7928970, 7.6878505,10.5228933
12.9065352, 4.2164202, 8.8460128,12.7056533, 7.8258677, 8.7796412,11.2501847, 7.3796114, 9.0718966,11.7993924
 7.5564793, 6.0275568,13.1691847, 8.2786418, 6.4418748, 8.1376932, 6.1849045, 5.9651285, 8.8396112, 6.5941396
 5.8461230, 8.9888032, 4.4793766, 8.8033028,10.2066563, 8.6531976, 3.8197602, 9.2935848, 9.7993638, 4.6507542
 8.8620372, 3.2063609, 9.0286742, 7.6768479, 2.4303002, 5.3603267, 6.0810150,10.7986858, 5.2525271, 4.4269252
 4.1259345, 9.0974064, 3.6285470, 5.8998765, 4.1945142, 8.5891480, 7.0094748, 8.6131090, 4.6928653,10.3744517
