 4.424942, 3.027333, 5.183008, 9.367676, 4.734697, 7.773897, 4.840339, 9.112765, 7.264140,13.841358
11.607526, 9.468182, 4.385594, 9.892283, 3.291294, 6.164213, 7.910822, 4.328324, 8.857365, 9.507067
 5.960037, 6.929472, 4.306268, 6.588774, 6.476265, 5.181991,12.060717, 7.875781, 4.167982, 4.783886
 4.186589, 7.716681, 5.465961, 8.581021, 8.700706, 9.257293, 9.568390, 4.610963, 5.331641, 2.362203
 6.531883, 5.160628, 3.169651, 5.338386, 5.233619, 6.966619, 7.718094, 5.131260,10.598751, 5.474876
 3.760840, 9.359283,10.107692, 8.183272, 3.984900, 6.287420,11.291527, 6.822937,11.059912,11.031345
 6.611872, 5.718201,10.599425, 9.790877, 7.628471, 6.372281, 8.379639, 6.457757, 8.147140, 6.381732
 5.225174, 4.906268, 7.315201, 5.456416, 8.385993,10.385644, 6.845660, 7.063868,11.860178, 4.836975
 5.289619, 6.899194, 6.818608,11.213450, 8.386079, 5.399640, 9.638451, 4.959387, 6.138607, 6.852327
 5.894293, 9.365199, 4.563383, 6.677014, 9.475064,12.786739, 9.098762, 7.725632, 3.873525,11.812502
 2.712728, 7.880731, 8.397005, 8.346076,11.079847, 7.615934, 4.355084, 9.077430,11.263779, 4.511427
10.005397, 5.607657, 9.123966, 7.066577, 7.732803, 7.968799, 7.342976,12.739102, 7.018745, 7.557345
 7.949150, 7.636008, 6.441075, 6.282206,11.242525, 8.182255, 5.030146, 9.928099,11.164437, 9.621040
 8.734628, 4.142230, 7.975595, 6.016382, 9.389675, 9.440587,11.965731, 9.531761, 3.536436, 6.019901
 5.029086, 4.907530, 6.268150, 6.888832, 7.180347,10.222036, 2.497625, 7.731046, 7.553586, 5.835430
11.396578, 4.702046, 6.476386, 7.065695, 7.252138, 4.579809, 8.190789, 3.614781, 5.370230, 3.729992
 7.533126, 6.486183, 7.432455, 9.993639, 8.023658, 8.037119, 7.506232, 6.405504, 4.426756, 6.960311
 7.332725, 5.788790, 9.100701, 4.066669, 6.042649, 9.577204,11.684476, 5.987196, 6.514771,18.462809
 4.186167, 5.809368, 7.874879, 4.219700, 7.873985, 8.849345, 7.018176, 7.504489, 4.332521, 5.519083
 4.670817, 4.439591, 6.117330, 9.249613,10.445827, 6.777348, 4.366717,11.481550, 5.839174,11.233913
 6.027694, 9.074044, 9.231908, 6.590243, 3.702932, 6.108710, 9.338491, 3.131411, 9.940451, 7.403109
 8.168509, 4.249214, 9.833829, 5.759318, 4.609561, 6.930711, 5.508845, 7.613738,14.629974,12.199506
 7.354281,11.378027, 7.808795, 6.365443,10.480525, 5.133815, 6.201193,10.831703, 2.806332,12.871476
 7.665179, 8.012548, 4.271463,10.801846, 6.090309, 8.540606,14.291977,12.273126, 6.749086, 4.446992
 7.078809, 4.012563, 4.717985, 5.583879, 4.101298, 9.737466, 8.390640, 5.977168, 5.254179,10.499840
 4.214149,10.018556, 4.080285, 6.207421, 6.552123, 9.755660, 5.377510,11.140893, 5.435662,11.946768
 6.059822, 9.136975, 8.446854, 4.745059, 8.306005, 8.440328, 7.883236, 7.290630, 6.052763, 9.911781
 5.762037,11.524723, 6.817353,10.300182,11.156999, 8.510945,14.081113, 8.406865, 3.649623, 8.118918
 5.520649, 9.285218,10.942227, 7.056935, 8.395941, 6.979261, 7.365974, 9.296111, 8.022191, 4.417805
10.399381, 8.493691, 8.601224, 5.993313,14.796872,10.019514, 9.202577, 6.156660, 7.267241, 7.041494
 6.297399, 6.233095, 5.027626, 4.635029, 6.893672, 8.463817,11.342942, 4.119866, 7.324405, 6.548618
10.141544, 8.367416, 5.433063, 5.944081, 2.989205, 4.939031, 8.353543, 9.937591, 9.090712, 2.409294
 4.103396, 3.748102, 5.585018, 6.668436, 9.008028, 4.401871, 5.626392, 9.420736, 6.946141, 5.552184
 3.575187, 8.496674, 3.837978, 5.287037, 9.080234, 8.350202, 9.725331, 6.486081, 8.064082, 9.320537
 8.886046, 6.468466, 9.433028, 8.726249, 8.108815,10.415777, 6.745362, 8.745573, 6.419308, 7.858830
 8.200264, 5.166701, 6.042265, 7.604260, 6.555637, 3.010874, 5.626775, 6.044918, 3.627216, 8.731947
 9.554804, 6.908440, 9.529497, 5.024318, 9.117412, 5.919898, 7.643230,12.663068,11.099385, 7.050460
12.033634, 5.988929, 5.293920,11.318117,10.457980,10.586300,12.695755, 5.823117,10.319050,11.688644
 3.928773, 5.752046, 4.297511, 8.018434, 5.267137, 4.015877, 9.794809,11.553391, 5.102115, 4.685845
 4.299525, 4.020323, 5.944272, 9.737642, 5.860637,10.005912, 9.714710,10.372119,14.842187,14.476395
 9.163595,13.526152,10.462044, 9.585432, 4.489653, 8.431385,11.116488, 7.424184, 5.465284, 9.737627
